invoice_no,stock_code,description,quantity,invoice_date,unit_price,customer_id,country,is_guest,revenue,year,month
571322,48194,DOORMAT HEARTS,2,2011-10-17 11:05:00,8.25,13534.0,United Kingdom,False,16.5,2011,10
505550,82600,NO SINGING METAL SIGN,6,2010-04-23 08:28:00,1.69,17448.0,United Kingdom,False,10.14,2010,4
508228,84529C,YELLOW KNITTED KIDS RUCKSACK,2,2010-05-13 16:49:00,4.21,,United Kingdom,True,8.42,2010,5
492592,47505,MINATURE COLOURED GARDENING SET,3,2009-12-17 15:41:00,4.95,17400.0,United Kingdom,False,14.85,2009,12
527436,22242,5 HOOK HANGER MAGIC TOADSTOOL,12,2010-10-18 08:11:00,1.65,15786.0,United Kingdom,False,19.8,2010,10
491833,21172,PARTY METAL SIGN ,2,2009-12-14 14:35:00,1.45,12926.0,United Kingdom,False,2.9,2009,12
534062,22149,FELTCRAFT 6 FLOWER FRIENDS,1,2010-11-21 11:03:00,2.1,16326.0,United Kingdom,False,2.1,2010,11
534859,22144,CHRISTMAS CRAFT LITTLE FRIENDS,1,2010-11-24 13:56:00,4.21,,United Kingdom,True,4.21,2010,11
576321,23583,LUNCH BAG PAISLEY PARK  ,1,2011-11-14 14:59:00,1.65,14953.0,United Kingdom,False,1.65,2011,11
512271,20867,PINK ROSE FABRIC MIRROR,12,2010-06-14 13:31:00,1.25,15817.0,United Kingdom,False,15.0,2010,6
576644,23397,FOOT STOOL HOME SWEET HOME ,1,2011-11-16 10:01:00,19.96,,United Kingdom,True,19.96,2011,11
515533,47568,ENGLISH ROSE DESIGN PEG BAG,4,2010-07-13 12:08:00,2.1,15719.0,United Kingdom,False,8.4,2010,7
498762,21154,RED SPOTTY OVEN GLOVE ,1,2010-02-22 17:10:00,1.25,14081.0,United Kingdom,False,1.25,2010,2
499064,21561,DINOSAUR LUNCHBOX WITH CUTLERY,1,2010-02-24 14:18:00,2.55,13110.0,United Kingdom,False,2.55,2010,2
490059,85014B,RED/WHITE DOTS RUFFLED UMBRELLA,576,2009-12-03 13:30:00,3.0,18102.0,United Kingdom,False,1728.0,2009,12
575919,22778,GLASS CLOCHE SMALL,32,2011-11-11 17:00:00,3.39,15311.0,United Kingdom,False,108.48,2011,11
537224,85025C,PINK HEART SHAPE PHOTO FRAME,2,2010-12-05 16:24:00,1.65,13174.0,United Kingdom,False,3.3,2010,12
508854,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2010-05-18 15:13:00,5.91,,United Kingdom,True,17.73,2010,5
532574,21931,JUMBO STORAGE BAG SUKI,6,2010-11-12 13:53:00,1.95,17803.0,United Kingdom,False,11.7,2010,11
513560,21930,JUMBO STORAGE BAG SKULLS,10,2010-06-25 13:37:00,1.95,13564.0,United Kingdom,False,19.5,2010,6
578088,22573,STAR WOODEN CHRISTMAS DECORATION,6,2011-11-22 16:47:00,0.85,16376.0,United Kingdom,False,5.1,2011,11
550134,21936,RED RETROSPOT PICNIC BAG,5,2011-04-14 13:50:00,2.95,16249.0,United Kingdom,False,14.75,2011,4
581334,21232,STRAWBERRY CERAMIC TRINKET POT,4,2011-12-08 12:07:00,1.25,17841.0,United Kingdom,False,5.0,2011,12
533369,21494,ROTATING LEAVES T-LIGHT HOLDER,12,2010-11-17 10:31:00,1.25,16835.0,United Kingdom,False,15.0,2010,11
536569,22581,WOOD STOCKING CHRISTMAS SCANDISPOT,3,2010-12-01 15:35:00,0.85,16274.0,United Kingdom,False,2.55,2010,12
542898,21755,LOVE BUILDING BLOCK WORD,1,2011-02-01 14:01:00,5.95,16110.0,United Kingdom,False,5.95,2011,2
530510,22575,METAL MERRY CHRISTMAS WREATH,8,2010-11-03 12:11:00,1.95,15281.0,United Kingdom,False,15.6,2010,11
535834,22396,MAGNETS PACK OF 4 RETRO PHOTO,12,2010-11-29 09:44:00,1.25,17722.0,United Kingdom,False,15.0,2010,11
549291,22501,PICNIC BASKET WICKER LARGE,1,2011-04-07 19:05:00,9.95,16261.0,United Kingdom,False,9.95,2011,4
496058,21864,UNION JACK FLAG PASSPORT COVER ,5,2010-01-28 15:17:00,2.1,17115.0,United Kingdom,False,10.5,2010,1
560038,21094,SET/6 RED SPOTTY PAPER PLATES,40,2011-07-14 14:08:00,0.85,12709.0,Germany,False,34.0,2011,7
560537,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,8,2011-07-19 12:19:00,0.42,17779.0,United Kingdom,False,3.36,2011,7
515474,22501,PICNIC BASKET WICKER LARGE,1,2010-07-12 16:43:00,9.95,17950.0,United Kingdom,False,9.95,2010,7
519909,21687,SILVER PLATE CANDLE BOWL LARGE,3,2010-08-22 13:45:00,3.75,16456.0,United Kingdom,False,11.25,2010,8
495228,21843,RETRO SPOT CAKE STAND,24,2010-01-22 08:28:00,9.95,14646.0,Netherlands,False,238.8,2010,1
567310,21468,BUTTERFLY CROCHET FOOD COVER,2,2011-09-19 13:45:00,3.75,15504.0,United Kingdom,False,7.5,2011,9
532964,21232,STRAWBERRY CERAMIC TRINKET BOX,4,2010-11-15 12:43:00,1.25,15493.0,United Kingdom,False,5.0,2010,11
540501,22257,FELT FARM ANIMAL SHEEP,48,2011-01-09 10:43:00,0.42,13162.0,United Kingdom,False,20.16,2011,1
516922,22197,SMALL POPCORN HOLDER,40,2010-07-25 11:46:00,0.85,15727.0,United Kingdom,False,34.0,2010,7
575607,21907,I'M ON HOLIDAY METAL SIGN,1,2011-11-10 12:37:00,4.13,14096.0,United Kingdom,False,4.13,2011,11
522627,22029,SPACEBOY BIRTHDAY CARD,12,2010-09-15 16:28:00,0.42,15660.0,United Kingdom,False,5.04,2010,9
563909,22629,SPACEBOY LUNCH BOX ,2,2011-08-21 12:36:00,1.95,15701.0,United Kingdom,False,3.9,2011,8
563165,20723,STRAWBERRY CHARLOTTE BAG,100,2011-08-12 12:36:00,0.72,14646.0,Netherlands,False,72.0,2011,8
504916,22487,WHITE WOOD GARDEN PLANT LADDER,1,2010-04-19 10:28:00,20.38,,United Kingdom,True,20.38,2010,4
490229,21165,BEWARE OF THE CAT METAL SIGN ,24,2009-12-04 12:20:00,1.69,18223.0,United Kingdom,False,40.56,2009,12
578844,23371,SET 36 COLOUR PENCILS SPACEBOY ,1,2011-11-25 16:14:00,2.46,,United Kingdom,True,2.46,2011,11
526214,85232B,SET OF 3 BABUSHKA STACKING TINS,3,2010-10-10 14:17:00,4.95,12749.0,United Kingdom,False,14.85,2010,10
577516,21918,SET 12 KIDS COLOUR  CHALK STICKS,1,2011-11-20 13:08:00,0.42,16533.0,United Kingdom,False,0.42,2011,11
549576,22384,LUNCH BAG PINK POLKADOT,10,2011-04-11 08:14:00,1.65,17069.0,United Kingdom,False,16.5,2011,4
570521,22111,SCOTTIE DOG HOT WATER BOTTLE,6,2011-10-11 10:43:00,4.95,12371.0,Switzerland,False,29.7,2011,10
500370,21931,JUMBO STORAGE BAG SUKI,10,2010-03-08 08:45:00,1.95,17063.0,United Kingdom,False,19.5,2010,3
489822,21482,MUSHROOM BLUE HOT WATER BOTTLE,1,2009-12-02 13:26:00,2.95,14204.0,United Kingdom,False,2.95,2009,12
514969,22179,SET 10 LIGHTS NIGHT OWL,2,2010-07-07 12:28:00,6.75,17611.0,United Kingdom,False,13.5,2010,7
535421,22523,CHILDS GARDEN FORK PINK,1,2010-11-26 11:50:00,0.85,13555.0,United Kingdom,False,0.85,2010,11
555562,22380,TOY TIDY SPACEBOY  ,2,2011-06-05 14:45:00,2.1,17841.0,United Kingdom,False,4.2,2011,6
524409,21705,BAG 500g SWIRLY MARBLES,12,2010-09-29 09:46:00,1.65,12975.0,United Kingdom,False,19.8,2010,9
577057,20724,RED RETROSPOT CHARLOTTE BAG,1,2011-11-17 14:26:00,0.85,12748.0,United Kingdom,False,0.85,2011,11
490745,21181,PLEASE ONE PERSON  METAL SIGN,3,2009-12-07 18:02:00,4.3,,United Kingdom,True,12.9,2009,12
570884,47593B,SCOTTIE DOGS BABY BIB,1,2011-10-13 10:09:00,0.39,17315.0,United Kingdom,False,0.39,2011,10
500827,90010B,BLACK/WHITE GLASS/SILVER BRACELET,1,2010-03-10 11:11:00,9.77,,United Kingdom,True,9.77,2010,3
509159,22275,WEEKEND BAG VINTAGE ROSE PAISLEY,1,2010-05-20 13:39:00,8.5,15005.0,United Kingdom,False,8.5,2010,5
490092,72756,FAIRY CAKE CANDLES,18,2009-12-03 15:54:00,1.49,16612.0,United Kingdom,False,26.82,2009,12
553747,20840,FRENCH FLORAL CUSHION COVER ,12,2011-05-19 09:47:00,0.85,13627.0,United Kingdom,False,10.2,2011,5
570488,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,4,2011-10-10 17:12:00,5.79,14096.0,United Kingdom,False,23.16,2011,10
572771,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,12,2011-10-26 10:24:00,1.45,16173.0,United Kingdom,False,17.4,2011,10
512746,21788,KIDS RAIN MAC BLUE,2,2010-06-17 14:53:00,0.85,17799.0,United Kingdom,False,1.7,2010,6
495391,22341,LOVE GARLAND PAINTED ZINC ,12,2010-01-24 15:25:00,1.65,16206.0,United Kingdom,False,19.8,2010,1
513330,47591C,BLUE FAIRY CAKE CHILD'S APRON,6,2010-06-23 17:28:00,1.95,17092.0,United Kingdom,False,11.7,2010,6
489671,84992,72 SWEETHEART FAIRY CAKE CASES,120,2009-12-02 08:58:00,0.42,14135.0,United Kingdom,False,50.4,2009,12
576837,21981,PACK OF 12 WOODLAND TISSUES ,2,2011-11-16 15:16:00,0.83,,United Kingdom,True,1.66,2011,11
569898,47566,PARTY BUNTING,1,2011-10-06 16:08:00,10.79,,United Kingdom,True,10.79,2011,10
553702,22920,HERB MARKER BASIL,2,2011-05-18 14:50:00,0.65,13263.0,United Kingdom,False,1.3,2011,5
547794,22334,DINOSAUR PARTY BAG + STICKER SET,6,2011-03-25 12:13:00,1.65,14085.0,United Kingdom,False,9.9,2011,3
573840,22193,RED DINER WALL CLOCK,12,2011-11-01 11:38:00,7.65,14866.0,United Kingdom,False,91.8,2011,11
526204,22494,EMERGENCY FIRST AID TIN ,3,2010-10-10 13:23:00,1.25,14040.0,United Kingdom,False,3.75,2010,10
531370,84750A,PINK SMALL GLASS CAKE STAND,4,2010-11-07 15:30:00,1.95,16511.0,United Kingdom,False,7.8,2010,11
581001,23388,WOODLAND MINI BACKPACK,12,2011-12-07 08:07:00,4.15,12583.0,France,False,49.8,2011,12
533790,21217,RED RETROSPOT ROUND CAKE TINS,4,2010-11-18 17:35:00,9.95,13329.0,United Kingdom,False,39.8,2010,11
581164,22112,CHOCOLATE HOT WATER BOTTLE,3,2011-12-07 14:34:00,4.95,14395.0,United Kingdom,False,14.85,2011,12
523410,20679,EDWARDIAN PARASOL RED,6,2010-09-22 08:44:00,4.95,17850.0,United Kingdom,False,29.7,2010,9
513584,22470,HEART OF WICKER LARGE,3,2010-06-27 10:01:00,2.95,17243.0,United Kingdom,False,8.85,2010,6
504888,62018,SOMBRERO ,50,2010-04-18 13:40:00,1.95,17256.0,United Kingdom,False,97.5,2010,4
569835,22726,ALARM CLOCK BAKELIKE GREEN,10,2011-10-06 13:05:00,3.75,15518.0,United Kingdom,False,37.5,2011,10
550474,22993,SET OF 4 PANTRY JELLY MOULDS,4,2011-04-18 13:58:00,2.46,,United Kingdom,True,9.84,2011,4
533114,22094,RED RETROSPOT TISSUE BOX,1,2010-11-16 12:22:00,1.25,14675.0,United Kingdom,False,1.25,2010,11
548554,84596F,SMALL MARSHMALLOWS PINK BOWL,72,2011-04-01 09:19:00,0.42,13694.0,United Kingdom,False,30.24,2011,4
535485,21116,OWL DOORSTOP,1,2010-11-26 14:40:00,8.47,,United Kingdom,True,8.47,2010,11
497912,85049H,URBAN BLACK RIBBONS ,3,2010-02-14 14:35:00,1.25,12867.0,United Kingdom,False,3.75,2010,2
542617,85231B,CINAMMON SET OF 9 T-LIGHTS,3,2011-01-30 15:48:00,0.85,17463.0,United Kingdom,False,2.55,2011,1
494685,21944,KITTENS DESIGN FLANNEL,2,2010-01-18 11:39:00,0.85,,United Kingdom,True,1.7,2010,1
520061,84659A,WHITE TRAVEL ALARM CLOCK,1,2010-08-23 15:57:00,2.51,,United Kingdom,True,2.51,2010,8
581492,23166,MEDIUM CERAMIC TOP STORAGE JAR,2,2011-12-09 10:03:00,2.46,,United Kingdom,True,4.92,2011,12
503071,21136,PAINTED METAL PEARS ASSORTED,16,2010-03-30 10:55:00,1.69,14469.0,United Kingdom,False,27.04,2010,3
491406,21659,GLASS CAKE STAND,1,2009-12-10 18:27:00,14.95,14081.0,United Kingdom,False,14.95,2009,12
544459,21892,TRADITIONAL WOODEN CATCH CUP GAME ,11,2011-02-20 13:52:00,1.25,17838.0,United Kingdom,False,13.75,2011,2
537775,16156S,WRAP PINK FAIRY CAKES ,25,2010-12-08 12:41:00,0.42,17722.0,United Kingdom,False,10.5,2010,12
567126,21931,JUMBO STORAGE BAG SUKI,3,2011-09-16 13:53:00,2.08,17238.0,United Kingdom,False,6.24,2011,9
527149,21231,SWEETHEART CERAMIC TRINKET BOX,12,2010-10-15 11:07:00,1.25,15817.0,United Kingdom,False,15.0,2010,10
529812,22794,SWEETHEART WIRE MAGAZINE RACK,2,2010-10-31 11:08:00,7.95,14769.0,United Kingdom,False,15.9,2010,10
491041,90101,WHITE FRANGIPANI NECKLACE,1,2009-12-09 09:42:00,2.59,,United Kingdom,True,2.59,2009,12
535815,21329,DINOSAURS  WRITING SET ,10,2010-11-28 15:25:00,1.65,16356.0,United Kingdom,False,16.5,2010,11
519465,20682,RED SPOTTY CHILDS UMBRELLA,6,2010-08-17 11:45:00,3.25,13313.0,United Kingdom,False,19.5,2010,8
576399,22557,PLASTERS IN TIN VINTAGE PAISLEY ,12,2011-11-15 10:50:00,1.65,12684.0,France,False,19.8,2011,11
546437,23049,RECYCLED ACAPULCO MAT RED,2,2011-03-14 09:46:00,8.25,16807.0,United Kingdom,False,16.5,2011,3
534112,21985,PACK OF 12 HEARTS DESIGN TISSUES ,12,2010-11-21 12:11:00,0.29,16792.0,United Kingdom,False,3.48,2010,11
526758,22727,ALARM CLOCK BAKELIKE RED ,1,2010-10-13 10:43:00,3.75,14534.0,United Kingdom,False,3.75,2010,10
558610,23123,COCKTAIL SWORDS 50 PIECES,1,2011-06-30 15:33:00,0.83,,United Kingdom,True,0.83,2011,6
535265,21982,PACK OF 12 SUKI TISSUES ,24,2010-11-25 13:30:00,0.29,13381.0,United Kingdom,False,6.96,2010,11
550953,37446,MINI CAKE STAND WITH HANGING CAKES,3,2011-04-21 16:17:00,3.29,,United Kingdom,True,9.87,2011,4
543189,21508,VINTAGE KID DOLLY CARD ,12,2011-02-04 11:48:00,0.42,17517.0,United Kingdom,False,5.04,2011,2
526652,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,4,2010-10-12 14:09:00,3.25,14263.0,United Kingdom,False,13.0,2010,10
527379,21755,LOVE BUILDING BLOCK WORD,2,2010-10-17 12:52:00,5.95,13527.0,United Kingdom,False,11.9,2010,10
563764,21481,FAWN BLUE HOT WATER BOTTLE,1,2011-08-19 11:15:00,2.95,14606.0,United Kingdom,False,2.95,2011,8
493073,21641,ASSORTED TUTTI FRUTTI KEYRING BALL,1,2009-12-22 09:41:00,1.7,,United Kingdom,True,1.7,2009,12
570479,22631,CIRCUS PARADE LUNCH BOX ,3,2011-10-10 16:58:00,1.95,17589.0,United Kingdom,False,5.85,2011,10
524264,21889,WOODEN BOX OF DOMINOES,3,2010-09-28 11:35:00,1.25,,United Kingdom,True,3.75,2010,9
573866,22966,GINGERBREAD MAN COOKIE CUTTER,12,2011-11-01 12:06:00,1.25,17495.0,United Kingdom,False,15.0,2011,11
494586,21114,LAVENDER SCENTED FABRIC HEART,5,2010-01-15 11:36:00,1.25,18106.0,United Kingdom,False,6.25,2010,1
494019,48197,DOOR MAT BIRD ON THE WIRE,1,2010-01-11 09:38:00,13.87,,United Kingdom,True,13.87,2010,1
489609,37340,MULTICOLOUR SPRING FLOWER MUG,1,2009-12-01 14:50:00,8.65,,United Kingdom,True,8.65,2009,12
506209,22063,CERAMIC BOWL WITH STRAWBERRY DESIGN,12,2010-04-28 11:29:00,2.95,15791.0,United Kingdom,False,35.4,2010,4
552514,84247G,"DECOUPAGE,GREETING CARD,",1,2011-05-09 16:30:00,0.83,,United Kingdom,True,0.83,2011,5
559536,22375,AIRLINE BAG VINTAGE JET SET BROWN,1,2011-07-10 12:17:00,4.25,16283.0,United Kingdom,False,4.25,2011,7
528417,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,4,2010-10-22 09:36:00,3.75,14156.0,EIRE,False,15.0,2010,10
528705,21328,BALLOONS  WRITING SET ,2,2010-10-24 13:07:00,1.65,13137.0,United Kingdom,False,3.3,2010,10
529306,22795,SWEETHEART RECIPE BOOK STAND,16,2010-10-27 12:52:00,5.95,13093.0,United Kingdom,False,95.2,2010,10
556195,22383,LUNCH BAG SUKI DESIGN ,10,2011-06-09 12:21:00,1.65,16745.0,United Kingdom,False,16.5,2011,6
531260,22425,ENAMEL COLANDER CREAM,1,2010-11-07 11:44:00,4.95,18083.0,United Kingdom,False,4.95,2010,11
508330,22244,"HOOK, 3 HANGER ,MAGIC GARDEN",12,2010-05-14 11:57:00,1.95,12880.0,United Kingdom,False,23.4,2010,5
564199,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-08-23 17:31:00,2.95,13263.0,United Kingdom,False,5.9,2011,8
506227,22377,BOTTLE BAG RETROSPOT ,5,2010-04-28 12:04:00,2.1,13539.0,United Kingdom,False,10.5,2010,4
539245,90133,TEAL/FUSCHIA COL BEAD NECKLACE,1,2010-12-16 13:25:00,4.95,,United Kingdom,True,4.95,2010,12
573343,90200D,PINK SWEETHEART BRACELET,1,2011-10-30 11:59:00,4.25,13566.0,United Kingdom,False,4.25,2011,10
511618,22334,DINOSAUR PARTY BAG + STICKER SET,1,2010-06-09 12:19:00,1.65,,United Kingdom,True,1.65,2010,6
497942,15056N,EDWARDIAN PARASOL NATURAL,4,2010-02-15 11:39:00,5.95,14238.0,United Kingdom,False,23.8,2010,2
577475,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,4,2011-11-20 11:30:00,3.75,15152.0,United Kingdom,False,15.0,2011,11
559797,22907,PACK OF 20 NAPKINS PANTRY DESIGN,12,2011-07-12 13:31:00,0.85,12720.0,Germany,False,10.2,2011,7
566163,23204,CHARLOTTE BAG APPLES DESIGN,10,2011-09-09 11:48:00,0.85,12637.0,France,False,8.5,2011,9
562420,47367B,PAIR PADDED HANGERS PINK CHECK,2,2011-08-04 16:38:00,3.29,,United Kingdom,True,6.58,2011,8
545105,22366,DOORMAT AIRMAIL ,6,2011-02-28 11:58:00,7.95,12598.0,France,False,47.7,2011,2
537489,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,40,2010-12-07 11:33:00,2.55,17017.0,United Kingdom,False,102.0,2010,12
519786,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,12,2010-08-20 12:00:00,0.95,13117.0,United Kingdom,False,11.4,2010,8
536363,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,24,2010-11-30 19:27:00,2.55,13093.0,United Kingdom,False,61.2,2010,11
532764,22865,HAND WARMER OWL DESIGN,2,2010-11-14 14:07:00,2.1,14684.0,United Kingdom,False,4.2,2010,11
493577,85184C,S/4 VALENTINE DECOUPAGE HEART BOX,6,2010-01-05 11:16:00,2.95,13557.0,United Kingdom,False,17.7,2010,1
501530,82600,NO SINGING METAL SIGN,12,2010-03-17 12:47:00,2.1,13089.0,United Kingdom,False,25.2,2010,3
569833,21900,"KEY FOB , SHED",24,2011-10-06 12:56:00,0.65,15306.0,United Kingdom,False,15.6,2011,10
563097,22381,TOY TIDY PINK POLKADOT,5,2011-08-12 09:11:00,2.1,17642.0,United Kingdom,False,10.5,2011,8
581237,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,7,2011-12-08 10:40:00,0.85,15443.0,United Kingdom,False,5.95,2011,12
517872,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12,2010-08-02 15:26:00,1.25,16060.0,United Kingdom,False,15.0,2010,8
574059,23582,VINTAGE DOILY JUMBO BAG RED ,1,2011-11-02 14:13:00,2.08,14646.0,Netherlands,False,2.08,2011,11
571677,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,4,2011-10-18 13:32:00,3.75,13637.0,United Kingdom,False,15.0,2011,10
579777,23632,SET 10 CARDS CHEERFUL ROBIN 17065,1,2011-11-30 15:13:00,2.08,,United Kingdom,True,2.08,2011,11
526149,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,2,2010-10-08 15:05:00,0.85,,United Kingdom,True,1.7,2010,10
524307,85049D,BRIGHT BLUES RIBBONS ,12,2010-09-28 13:54:00,1.25,17092.0,United Kingdom,False,15.0,2010,9
509607,21986,PACK OF 12 PINK SPOT TISSUES ,24,2010-05-24 17:34:00,0.29,18000.0,United Kingdom,False,6.96,2010,5
569468,20971,PINK BLUE FELT CRAFT TRINKET BOX,12,2011-10-04 11:56:00,1.25,16186.0,United Kingdom,False,15.0,2011,10
580504,22493,PAINT YOUR OWN CANVAS SET,25,2011-12-04 13:32:00,1.65,17936.0,United Kingdom,False,41.25,2011,12
542928,22708,WRAP DOLLY GIRL,25,2011-02-02 10:22:00,0.42,17863.0,United Kingdom,False,10.5,2011,2
577511,21650,ASSORTED TUTTI FRUTTI BRACELET,1,2011-11-20 12:53:00,0.19,17561.0,United Kingdom,False,0.19,2011,11
556237,21929,JUMBO BAG PINK VINTAGE PAISLEY,4,2011-06-09 15:34:00,4.13,,United Kingdom,True,16.52,2011,6
574104,21703,BAG 125g SWIRLY MARBLES,12,2011-11-03 10:45:00,0.42,12615.0,France,False,5.04,2011,11
531745,22740,POLKADOT PEN,48,2010-11-09 12:58:00,0.72,16684.0,United Kingdom,False,34.56,2010,11
568671,23343,JUMBO BAG VINTAGE CHRISTMAS ,30,2011-09-28 13:13:00,2.08,13139.0,United Kingdom,False,62.4,2011,9
492783,21488,RED WHITE SCARF  HOT WATER BOTTLE,1,2009-12-18 17:15:00,8.65,,United Kingdom,True,8.65,2009,12
512751,84620,BLUE GINGHAM ROSE CUSHION COVER,2,2010-06-17 15:08:00,5.95,17953.0,United Kingdom,False,11.9,2010,6
560868,15034,PAPER POCKET TRAVELING FAN ,1,2011-07-21 14:14:00,0.14,14866.0,United Kingdom,False,0.14,2011,7
546928,22813,PACK 3 BOXES BIRD PANNETONE ,12,2011-03-18 10:16:00,1.95,17685.0,United Kingdom,False,23.4,2011,3
528581,22278,OVERNIGHT BAG VINTAGE ROSE PAISLEY,4,2010-10-22 13:27:00,4.95,18055.0,United Kingdom,False,19.8,2010,10
541422,21944,KITTENS DESIGN FLANNEL,1,2011-01-17 17:48:00,1.63,,United Kingdom,True,1.63,2011,1
552244,22900, SET 2 TEA TOWELS I LOVE LONDON ,2,2011-05-06 19:39:00,3.25,12748.0,United Kingdom,False,6.5,2011,5
516166,22642,SET OF 4 NAPKIN CHARMS STARS   ,6,2010-07-18 12:49:00,2.55,15095.0,United Kingdom,False,15.3,2010,7
497590,20730,STRAWBERRY CANDY BAG,1,2010-02-10 17:59:00,0.85,,United Kingdom,True,0.85,2010,2
523127,22295,HEART FILIGREE DOVE LARGE,1,2010-09-20 13:41:00,1.65,17259.0,United Kingdom,False,1.65,2010,9
575707,20750,RED RETROSPOT MINI CASES,2,2011-11-10 17:16:00,7.95,12538.0,Spain,False,15.9,2011,11
532416,72818,CHRISTMAS DECOUPAGE CANDLE,12,2010-11-12 08:18:00,0.85,18054.0,United Kingdom,False,10.2,2010,11
568168,21352,EUCALYPTUS & PINECONE  WREATH,2,2011-09-25 12:46:00,2.95,15799.0,United Kingdom,False,5.9,2011,9
539019,20984,12 PENCILS TALL TUBE POSY,3,2010-12-15 14:12:00,0.85,17551.0,United Kingdom,False,2.55,2010,12
577473,21064,BOOM BOX SPEAKER BOYS,1,2011-11-20 11:28:00,5.95,15919.0,United Kingdom,False,5.95,2011,11
491078,35096A,BLUE VICTORIAN FABRIC HEART BOX,12,2009-12-09 13:00:00,0.42,16802.0,United Kingdom,False,5.04,2009,12
518613,22383,LUNCH BAG SUKI  DESIGN ,2,2010-08-10 12:37:00,1.65,16713.0,United Kingdom,False,3.3,2010,8
568565,23000,TRAVEL CARD WALLET TRANSPORT,1,2011-09-27 17:31:00,0.42,,United Kingdom,True,0.42,2011,9
528912,21907,I'M ON HOLIDAY METAL SIGN,1,2010-10-25 13:40:00,2.1,16241.0,United Kingdom,False,2.1,2010,10
551872,22561,WOODEN SCHOOL COLOURING SET,12,2011-05-04 17:19:00,1.65,12955.0,United Kingdom,False,19.8,2011,5
574896,22360,GLASS JAR ENGLISH CONFECTIONERY,1,2011-11-07 14:51:00,2.95,17014.0,United Kingdom,False,2.95,2011,11
507186,22077,6 RIBBONS RUSTIC CHARM,12,2010-05-06 16:02:00,1.65,13891.0,United Kingdom,False,19.8,2010,5
503542,22245,"HOOK, 1 HANGER ,MAGIC GARDEN",192,2010-04-01 14:19:00,0.72,14646.0,Netherlands,False,138.24,2010,4
511083,22078,RIBBON REEL LACE DESIGN ,20,2010-06-06 14:16:00,2.1,12709.0,Germany,False,42.0,2010,6
541860,22377,BOTTLE BAG RETROSPOT ,20,2011-01-23 15:45:00,0.85,13963.0,United Kingdom,False,17.0,2011,1
517957,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2010-08-03 12:05:00,3.75,14606.0,United Kingdom,False,3.75,2010,8
512922,21695,SMALL SILVER FLOWER CANDLE POT,12,2010-06-18 17:30:00,2.95,13676.0,United Kingdom,False,35.4,2010,6
531132,22788,BROCANTE COAT RACK,3,2010-11-05 13:56:00,9.95,12749.0,United Kingdom,False,29.85,2010,11
518865,82486,WOOD S/3 CABINET ANT WHITE FINISH,4,2010-08-12 12:43:00,7.95,17866.0,United Kingdom,False,31.8,2010,8
547250,21746,SMALL RED RETROSPOT WINDMILL,2,2011-03-22 09:30:00,2.46,,United Kingdom,True,4.92,2011,3
527123,22522,CHILDS GARDEN FORK BLUE ,12,2010-10-14 19:39:00,0.85,12694.0,France,False,10.2,2010,10
507228,20728,LUNCH BAG CARS BLUE,4,2010-05-06 19:57:00,1.65,16794.0,United Kingdom,False,6.6,2010,5
539484,21623,VINTAGE UNION JACK MEMOBOARD,1,2010-12-19 15:44:00,9.95,15640.0,United Kingdom,False,9.95,2010,12
575875,35953,FOLKART STAR CHRISTMAS DECORATIONS,8,2011-11-11 13:06:00,0.61,,United Kingdom,True,4.88,2011,11
579196,84692,BOX OF 24 COCKTAIL PARASOLS,11,2011-11-28 15:54:00,0.83,14096.0,United Kingdom,False,9.13,2011,11
515324,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2010-07-11 12:36:00,2.95,13595.0,United Kingdom,False,2.95,2010,7
525892,22745,POPPY'S PLAYHOUSE BEDROOM ,1,2010-10-07 15:09:00,2.1,16411.0,United Kingdom,False,2.1,2010,10
512608,84971S,SMALL HEART FLOWERS HOOK ,24,2010-06-17 09:56:00,0.85,13488.0,United Kingdom,False,20.4,2010,6
537669,22644,CERAMIC CHERRY CAKE MONEY BANK,12,2010-12-08 08:58:00,1.45,16863.0,United Kingdom,False,17.4,2010,12
513190,21078,SET/20 STRAWBERRY PAPER NAPKINS ,2,2010-06-22 14:21:00,0.85,16894.0,United Kingdom,False,1.7,2010,6
494364,22196,SMALL HEART MEASURING SPOONS,12,2010-01-13 16:04:00,0.85,14146.0,United Kingdom,False,10.2,2010,1
542542,22193,RED DINER WALL CLOCK,4,2011-01-28 14:37:00,8.5,12431.0,Australia,False,34.0,2011,1
